code,qty
6938939300097 ,0
6938939300196 ,0
6938939300653 ,0
69389393040699 ,4
6938939307027 ,0
6938939307829 ,0
6948915070678 ,13
6970194085173 ,2
6970569718880 ,4
700016 ,0
700034 ,0
701029000902 ,1
701029001244 ,1
701029001251 ,1
701029001572 ,0
701029007017 ,10
701029007024 ,1
701029007086 ,0
701029007116 ,0
701029007512 ,1
701029007536 ,0
701029007598 ,1
701029007611 ,1
701029007901 ,0
701029007918 ,0
701029007932 ,1
701029007949 ,0
701029101333 ,1
701029101340 ,26
701029101364 ,0
701029101425 ,0
701029101449 ,1
701029101470 ,-1
701029101494 ,0
701029101500 ,0
701029101517 ,5
701029101623 ,0
701029101661 ,0
701029101692 ,6
701029101708 ,3
701029101739 ,1
701029101777 ,0
701029101784 ,1
701029101807 ,9
701029101913 ,3
701029101920 ,7
701029102132 ,5
701029102149 ,4
701029103009 ,24
701029103023 ,15
701029103030 ,10
701029103047 ,0
701029103085 ,0
701029103115 ,0
701029103139 ,0
701029107151 ,0
701029107236 ,2
701029107243 ,0
701029107250 ,6
701029107328 ,3
701029107335 ,0
701029107359 ,2
701029108042 ,3
701029108059 ,0
701029108073 ,11
701029108097 ,2
701029108103 ,3
701029108264 ,0
701029108271 ,2
701029108325 ,1
701029108424 ,0
701029108448 ,11
701029108523 ,32
701029108592 ,0
701029108639 ,12
701029108646 ,16
701029108653 ,12
701029108899 ,13
701029121614 ,2
701029121621 ,1
701029121645 ,4
701029121652 ,3
701029121805 ,1
701029121874 ,6
701029130067 ,6
701029130081 ,2
701029130326 ,6
701029131736 ,0
701029157101 ,1
701029157125 ,3
701029157750 ,1
701029157767 ,3
701029157842 ,6
701029158450 ,2
701029158597 ,8
701029160095 ,6
701029160231 ,0
701029160330 ,1
701029160347 ,5
701029160361 ,2
701029160484 ,1
701029160545 ,2
701029161047 ,11
701029162594 ,0
701029165014 ,0
701029200036 ,0
701029210028 ,0
701029210035 ,10
701029210042 ,1
701029210066 ,10
701029210073 ,28
701029210080 ,1
701029210097 ,17
701029210110 ,25
701029210127 ,5
701029210134 ,13
701029210202 ,0
701029210219 ,33
701029210226 ,9
701029210233 ,8
701029210257 ,9
701029210264 ,10
701029210271 ,9
701029210509 ,0
701029210530 ,2
701029210745 ,2
701029210769 ,5
701029210929 ,-2
701029211025 ,0
701029211230 ,0
701029211407 ,0
701029211506 ,0
701029211513 ,5
701029211711 ,6
701029211803 ,2
701029211827 ,12
701029211858 ,2
701029211889 ,4
701029211919 ,4
701029211933 ,3
701029211940 ,3
701029211971 ,0
701029211988 ,0
701029212015 ,2
701029212022 ,10
701029212039 ,4
701029212046 ,2
701029212060 ,0
701029212077 ,3
701029212084 ,0
701029212107 ,9
701029212121 ,4
701029212138 ,0
701029212206 ,10
701029212213 ,0
701029222403 ,0
701029230507 ,0
701029230828 ,0
701029230835 ,24
701029230842 ,7
701029231016 ,5
701029231023 ,3
701029231030 ,4
701029310124 ,4
701029310148 ,2
701029310179 ,5
701029310254 ,12
701029310407 ,0
701029310643 ,0
701029377479 ,0
701029377820 ,0
701029377851 ,0
701029377905 ,0
701029378612 ,0
701029378629 ,0
701029378643 ,0
701029378919 ,0
701029378926 ,0
701029555570 ,-1
701029555594 ,1
701029555600 ,5
701029575974 ,1
701029576155 ,2
701029576551 ,8
701029810020 ,0
701029810068 ,3
701029810150 ,0
701029810181 ,3
701029810235 ,9
701029810242 ,7
701029810259 ,19
701029820586 ,0
701029821088 ,2
701029821095 ,0
701029821309 ,-2
701029821330 ,7
701029822504 ,10
701029822832 ,2
701029823150 ,3
701029823167 ,7
701029823174 ,4
701029823181 ,6
701029823402 ,1
701029823426 ,7
701029823433 ,2
701029823440 ,6
701029823457 ,7
701029824157 ,0
701029825017 ,12
701029825024 ,11
701029825208 ,8
701029825215 ,12
701029825222 ,8
701029825246 ,9
701029825253 ,9
701029825260 ,5
701029825291 ,7
701029825369 ,3
701029825390 ,5
701029825451 ,10
701029825499 ,20
701029825536 ,6
701029826021 ,3
701029827097 ,4
701029827110 ,3
701029827127 ,11
701029827134 ,4
701029827165 ,5
701029827189 ,0
701029827271 ,2
701029829480 ,1
701029829596 ,3
701029829602 ,3
701029829633 ,0
701029831001 ,1
701029832626 ,2
701029902954 ,0
701029903913 ,0
701029905047 ,0
701029905061 ,0
701029905078 ,0
701029905399 ,0
701029905405 ,0
701029907478 ,8
701029910164 ,1
701029930124 ,0
701029930148 ,0
701029930438 ,0
701029930568 ,0
701029930575 ,0
725 ,14
727 ,8
729849105393 ,1
729849142626 ,2
729849142701 ,1
729849142718 ,5
729849142725 ,6
73091020400 ,17
73091020622 ,0
750826000806 ,3
7531824361426 ,-23
75ML,3
7611212462703 ,4
7611212462710 ,1
7611212462734 ,3
7611212462741 ,14
7613036497633 ,0
7613036497893 ,0
7613036497916 ,0
7613036497930 ,0
780824107924 ,8
780824121005 ,9
780824127359 ,9
784369555554 ,1
786306094065 ,0
786306096045 ,0
786306096380 ,0
786306499051 ,0
7898349701824 ,-6
7898349701855 ,-8
800007 ,19
800034 ,0
8003507970335 ,0
8003507970342 ,0
8006751011847 ,5
8006751011953 ,0
8006751025073 ,0
8006751025097 ,0
8006751025103 ,7
8006751025110 ,24
8006751025127 ,3
8006751058750 ,3
8006751327573 ,1
8006751328457 ,13
8006751328488 ,3
8006751329089 ,5
8006751329270 ,0
8006751329324 ,1
8006751329348 ,1
8006751329515 ,0
8006751329539 ,1
8006751346901 ,3
8006751346932 ,7
8006751353169 ,2
8006751353176 ,0
8006751353466 ,0
8006751353718 ,0
8006751353855 ,2
8006751355255 ,1
8006751355361 ,2
8006751355729 ,0
8006751356115 ,2
8006751356320 ,2
8006751356337 ,2
8006751356450 ,0
8006751358799 ,0
8006751362871 ,1
8006751363052 ,1
8006751363069 ,1
8006751364813 ,1
8006751364820 ,0
8006751364837 ,1
8006751366145 ,2
8006751366169 ,2
8006751366459 ,3
8006751375390 ,1
8006751375406 ,1
8006751376601 ,1
8006751376687 ,6
8006751388437 ,1
8006751392946 ,0
8006751392960 ,0
8006751392977 ,1
8006751392984 ,1
8006751392991 ,0
8006751393004 ,1
8006751393011 ,1
8006751393042 ,0
8006751393059 ,0
8006751393073 ,0
8006751393127 ,0
8006751399945 ,1
8006751400016 ,1
8006751400023 ,0
8006751400931 ,1
8006751401075 ,0
8006751401846 ,25
8007633191626 ,0
8009632007694 ,18
8009632007700 ,2
8009632008615 ,3
8009632008622 ,7
8009632008639 ,6
8009632008646 ,6
8009632008653 ,3
8009632008660 ,7
8009632008677 ,6
8009632008684 ,5
8009632008691 ,3
8009632011141 ,0
8009632015866 ,13
8009632015873 ,0
8009632015880 ,5
8009632015903 ,2
8009632015910 ,3
8009632019635 ,2
8009632019659 ,1
8009632019680 ,1
8009632020570 ,0
8009632020587 ,10
8009632022338 ,0
8009632022345 ,0
8009632024448 ,17
8009632024516 ,3
8009632024561 ,0
8009632024585 ,11
8009632024837 ,20
8009632024844 ,68
8009632027043 ,6
8009632027289 ,3
8009632027760 ,6
8009632027777 ,2
8009632027906 ,0
8009632029184 ,6
8009632034515 ,4
8009632034881 ,1
8009632036595 ,5
8009632036601 ,17
8009632036984 ,29
8009632036991 ,10
8009632037004 ,1
8009632038148 ,0
8009632038186 ,0
8009632038643 ,6
8009632038667 ,4
8009632038698 ,1
8009632038711 ,3
8009632039251 ,0
8009632039268 ,0
8009632039275 ,4
8009632039282 ,0
8009632039299 ,0
8009632039305 ,0
8009632039312 ,0
8009632039350 ,1
8009632039367 ,4
8009632039374 ,1
8009632039381 ,0
8009632039404 ,0
8009632039411 ,0
8009632039428 ,0
8009632039503 ,0
8009632039510 ,2
8009632039527 ,0
8009632039688 ,0
8009632039701 ,0
8009632039718 ,0
8009632039756 ,23
8009632039794 ,0
8009632039800 ,0
8009632039831 ,12
8009632039848 ,0
8009632039855 ,13
8009632039893 ,5
8009632039909 ,10
8009632039916 ,3
8009632039923 ,6
8009632039947 ,6
8009632039954 ,8
8009632039961 ,5
8009632040028 ,0
8009632040066 ,7
8009632040097 ,1
8009632040141 ,5
8009632040158 ,0
8009632040189 ,4
8009632040226 ,0
8009632040257 ,1
8009632040264 ,18
8009632040271 ,3
8009632040288 ,0
8009632040295 ,16
8009632040301 ,7
8009632040318 ,5
8009632040325 ,5
8009632040332 ,5
8009632040356 ,2
8009632040363 ,1
8009632040370 ,7
8009632040394 ,3
8009632040400 ,29
8009632040417 ,5
8009632040431 ,3
8009632040448 ,1
8009632040455 ,7
8009632040462 ,0
8009632040479 ,0
8009632040509 ,3
8009632040516 ,2
8009632040530 ,3
8009632040547 ,7
8009632040554 ,16
8009632040585 ,4
8009632040592 ,1
8009632040615 ,0
8009632040639 ,6
8009632040684 ,3
8009632040691 ,13
8009632040707 ,17
8009632040714 ,3
8009632040745 ,5
8009632040752 ,32
8009632040769 ,5
8009632040813 ,6
8009632040837 ,6
8009632040844 ,7
8009632040851 ,12
8009632040868 ,6
8009632040875 ,8
8009632050072 ,3
8009632050744 ,3
8009632050935 ,0
8009632050942 ,0
8009632050959 ,-2
8009632051109 ,0
8009632051116 ,0
8009632051123 ,0
8009632051130 ,1
8009632051147 ,6
8009632051154 ,9
8009632051161 ,7
8009632051260 ,0
8009632051390 ,0
8009632051826 ,3
8009632051833 ,0
8009632051840 ,0
8009632051857 ,0
8009632051871 ,0
8009632051888 ,0
8009632051895 ,0
8009632051918 ,0
8009632051925 ,0
8009632052298 ,0
8009632052809 ,2
8009632053134 ,6
8009632053141 ,18
8009632053158 ,8
8009632053165 ,7
8009632053172 ,2
8009632053196 ,0
8009632054148 ,12
8009632054155 ,12
8009632054162 ,4
8009632054179 ,0
8009632054186 ,14
8009632054193 ,0
8009632054209 ,10
8009632054223 ,10
8009632054247 ,4
8009632054254 ,10
8009632054261 ,5
8009632054285 ,1
8009632054292 ,0
8009632054391 ,1
8009632054537 ,2
8009632054599 ,0
8009632054605 ,5
8009632054612 ,2
8009632054643 ,4
8009632054704 ,1
8009632054711 ,6
8009632054728 ,6
8009632054766 ,9
8009632054773 ,0
8009632055206 ,2
8009632055527 ,11
8009632055534 ,0
8009632055565 ,0
8009632055572 ,8
8009632055626 ,5
8009632055633 ,6
8009632055640 ,0
8009632055664 ,0
8009632055671 ,0
8009632055688 ,0
8009632055695 ,0
8009632055701 ,0
8009632055794 ,1
8009632055879 ,4
8009632055893 ,2
8009632055961 ,1
8009632055992 ,0
8009632056135 ,0
8009632056166 ,1
8009632056180 ,2
8009632056432 ,1
8010690013978 ,0
8010690013992 ,0
8010690023076 ,0
8010690023113 ,1
8010690023175 ,21
8010690030043 ,7
8010690030852 ,0
8010690030876 ,1
8010690040899 ,0
8010690045771 ,1
8010690048000 ,0
8010690050584 ,0
8010690051000 ,0
8010690051031 ,0
8010690051048 ,0
8010690051772 ,1
8010690051857 ,0
8010690056487 ,1
8010690056517 ,4
8010690056784 ,3
8010690064581 ,0
8010690064987 ,0
8010690064994 ,0
8010690065632 ,1
8010690065823 ,0
8010690066004 ,0
8010690071558 ,1
8010690071718 ,7
8010690071732 ,6
8010690072234 ,0
8010690076553 ,1
8010690078854 ,1
8010690078861 ,1
8010690079653 ,8
8010690088365 ,1
8010690088457 ,3
8010690088969 ,0
8010690088983 ,1
8010690089812 ,-1
8010690101613 ,0
8010690105161 ,5
8010690105895 ,0
8010690108377 ,1
8010690108384 ,2
8010690108391 ,1
8010690110417 ,1
8010690111858 ,0
8010690112503 ,9
8010690115092 ,36
8010690115191 ,1
8010690125183 ,0
8010690125381 ,0
8010690125404 ,6
8010690125428 ,6
8010690125435 ,5
8010690140797 ,1
8010690142609 ,3
8010690146850 ,1
8010690147420 ,1
8010690149387 ,1
8010690149394 ,2
8010690159553 ,4
8010690162195 ,2
8010690165158 ,1
8010690165165 ,6
8011 ,3
8011469991145 ,2
8011469995563 ,6
8011469995570 ,7
8011469995808 ,6
8011469995839 ,3
8011469996232 ,5
8015912502797 ,130
8015912502803 ,163
8015912502810 ,111
8015912502834 ,277
8015912502841 ,109
8015912502858 ,156
8015912502865 ,68
8015912503077 ,11
8015912503084 ,0
8015912503091 ,1
8015912503107 ,3
8015912503114 ,-5
8015912503121 ,0
8015912503138 ,1
8015912503145 ,4
8015912503152 ,1
8015912503169 ,0
8015912503176 ,0
8015912503183 ,6
8015912503190 ,8
8015912503206 ,30
8015912503213 ,35
8015912503220 ,0
8015912503237 ,2
8015912503251 ,0
8015912503268 ,0
8015912503282 ,0
8015912503299 ,0
8015912503305 ,0
8015912503329 ,0
8015912503336 ,-1
8015912503343 ,0
8015912503350 ,61
8015912503367 ,58
8015912503374 ,48
8015912503381 ,95
8015912503398 ,0
8015912503404 ,6
8015912503442 ,84
8015912503459 ,29
8015912503633 ,0
8015912503695 ,14
8015912504050 ,0
8015912504074 ,7
8015912504104 ,-17
8015912504319 ,0
8015912504333 ,0
8015912504357 ,0
8015912504562 ,0
8015912504579 ,0
8015912504586 ,1
8015912504593 ,-1
8015912504609 ,0
8015912504616 ,-1
8015912504623 ,0
8015912504654 ,152
8015912504661 ,96
8015912504678 ,-2
8015912504715 ,0
8015912505255 ,0
8015912505262 ,0
8015912505279 ,0
8015912505392 ,2
8015912505408 ,0
8015912505415 ,6
8015912505637 ,79
8015912505644 ,68
8015912505651 ,75
8015912505743 ,-1
8015912505750 ,-1
8015912505767 ,-16
8015912505835 ,5
8015912505842 ,0
8015912505859 ,56
8015912505866 ,94
8015912506047 ,0
8015912506054 ,84
8015912506078 ,0
8015912506085 ,233
8015912506092 ,0
8015912506108 ,-8
8015912506115 ,0
8015912506122 ,63
8015912506672 ,0
8015912506733 ,189
8015912506740 ,0
8015912506764 ,183
8015912507358 ,0
8015912507365 ,1
8015912507396 ,136
8015912507402 ,206
8015912507419 ,323
8015912507426 ,359
8015912507433 ,6
8015912507440 ,73
8015912508041 ,22
8015912508058 ,74
8015912509031 ,22
8015912509048 ,15
8015912509055 ,28
8015912509178 ,170
8015912509208 ,43
8015912509239 ,126
8017520001419 ,0
8018084000856 ,0
8018084016598 ,0
8018084016611 ,0
8018084023138 ,0
8018084024678 ,0
8018084042009 ,0
8018084052664 ,0
8018189500091 ,3
8022767040459 ,0
8022767040473 ,0
8022767040497 ,0
8022767040510 ,0
8022967012850 ,0
8022967022521 ,0
8022967023474 ,0
8022967032025 ,3
8022967038980 ,7
8022967039246 ,3
8022967039499 ,4
8022967040594 ,0
8022967040747 ,0
8022967045063 ,0
8022967045070 ,1
8022967045711 ,0
8022967049030 ,9
8022967049047 ,31
8022967052290 ,0
8022967055109 ,0
8022967062084 ,4
8022967064446 ,0
8023222000391 ,10
8023222008731 ,0
8023222008748 ,0
8023222008779 ,0
8023222008786 ,1
8023222009295 ,0
8023222012752 ,1
8023222012769 ,0
8023222013025 ,0
8023222013032 ,1
8023222013070 ,7
8023222013377 ,8
8023222013438 ,0
8023222013483 ,0
8023222013490 ,3
8023222013513 ,8
8023222013544 ,10
8023222014107 ,9
8023222014138 ,5
8023222014206 ,10
8023222014213 ,12
8023222014220 ,4
8023222014237 ,3
8023222014244 ,5
8023222014268 ,6
8023222014282 ,4
8023222014350 ,15
8023222014367 ,12
8023222015364 ,5
8023222016767 ,0
8023222017504 ,0
8023222024403 ,0
8023222025295 ,0
8023222026674 ,1
8023222027572 ,2
8023222027763 ,6
8023222027770 ,10
8023222027787 ,6
8023222028623 ,22
8023222028647 ,23
8023222028708 ,12
8023222029798 ,0
8023222031951 ,13
8023222031968 ,9
8023222031975 ,0
8023222032002 ,0
8023222032750 ,2
8023222032767 ,3
8023222032811 ,7
8023222038844 ,0
8023222043565 ,11
8023222050242 ,-1
8023222050341 ,5
8023222051478 ,0
8023222053953 ,26
8023222054127 ,4
8023222056152 ,1
8023222056428 ,1
8023222056435 ,1
8023222056466 ,1
8023222056473 ,0
8023222056480 ,1
8023222056596 ,0
8023222056602 ,0
8023222056619 ,0
8023222060890 ,0
8023222061033 ,2
8023222061699 ,14
8023222061866 ,10
8023222063259 ,0
8023222063778 ,0
8023222064393 ,6
8023222064508 ,-1
8023222064638 ,5
8023222064713 ,11
8023222065581 ,5
8023222065604 ,4
8023222067097 ,0
8023222070516 ,2
8023222073784 ,0
8023222078833 ,4
8023222078840 ,4
8023222078857 ,6
8023222078864 ,5
8023222078871 ,6
8023222078888 ,3
8023222078895 ,6
8023222078901 ,6
8023222081284 ,1
8023222084797 ,0
8023222084872 ,8
8023222084896 ,0
8023222089457 ,3
8023222089556 ,1
8023222090019 ,4
8023222092723 ,1
8023222093096 ,2
8023222094178 ,6
8023222094192 ,10
8023222094208 ,14
8023222094307 ,0
8023222094970 ,0
8023222100725 ,1
8023222106673 ,0
8023222111721 ,11
8023222113459 ,0
8023222113831 ,5
8023222113848 ,0
8023222113855 ,4
8023222113862 ,5
8023222113879 ,6
8023222113886 ,5
8023222114623 ,1
8023222114753 ,5
8023222114760 ,7
8023222115088 ,0
8023222116115 ,2
8023222119710 ,3
8023222120211 ,4
8023222120235 ,1
8023222120365 ,0
8023222121881 ,0
8023222121911 ,0
8023222123915 ,6
8023222124301 ,1
8023222124905 ,73
8023222124912 ,0
8023222125513 ,1
8023222125872 ,7
8023222126299 ,14
8023222126770 ,0
8023222126954 ,2
8023222127500 ,1
8023222129955 ,0
8023222134461 ,1
8023222137455 ,0
8023222137462 ,1
8023222137592 ,0
8023222139732 ,0
8023222139749 ,5
8023222139756 ,13
8023222139763 ,3
8023222140288 ,1
8023222140400 ,9
8023222140714 ,0
8023222141698 ,0
8023222142947 ,9
8023222142961 ,43
8023222143166 ,1
8023222143173 ,0
8023222143180 ,2
8023222143395 ,2
8023222144392 ,10
8023222146952 ,8
8023222151437 ,0
8023222152526 ,1
8023222153516 ,0
8023222156944 ,1
8023222157101 ,6
8023222157118 ,4
8023222157132 ,0
8023222157347 ,1
8023222157644 ,1
8023222157804 ,2
8023222157897 ,5
8023222159013 ,7
8023222159099 ,2
8023222161320 ,4
8023222162235 ,5
8023222162662 ,5
8023222165755 ,2
8023222167681 ,14
8023222167889 ,1
8023222168510 ,2
8023222169203 ,5
8023222170285 ,0
8023222170292 ,1
8023222170551 ,0
8023222173170 ,4
8023222173323 ,1
8023222174009 ,5
8023222174047 ,1
8023222175228 ,5
8023222180239 ,17
8023222180246 ,34
8023222180871 ,1
8023222180901 ,2
8023222180925 ,5
8023222180932 ,0
8023222180949 ,1
8023222181366 ,1
8023222181977 ,5
8023222182059 ,2
8023222182127 ,1
8023222182134 ,2
8023222182141 ,1
8023222182219 ,0
8023222182318 ,0
8023222184169 ,0
8023222184176 ,0
8023222184183 ,0
8023222184206 ,0
8023222184213 ,0
8023222186989 ,3
8023222186996 ,1
8023222187061 ,6
8031398000831 ,1
8031398000855 ,0
8031398123585 ,0
8031398124025 ,-2
8031398127675 ,-1
8033776760689 ,-2
8033776760818 ,0
8033776762003 ,0
8033776762010 ,0
8033776762058 ,0
8033776762102 ,0
8033776765080 ,0
8033776766780 ,0
8033776768524 ,0
8033776768937 ,0
8033776768944 ,0
8034139711058 ,0
80520 ,7
8055960250028 ,5
8055960250035 ,3
8055960250042 ,3
8055960250066 ,2
8055960250073 ,1
8055960250080 ,2
8055960250097 ,4
8055960250110 ,1
8055960250127 ,2
8055960250141 ,2
8055960250165 ,5
8055960250172 ,2
8055960250196 ,1
8055960250219 ,1
8055960250233 ,2
8055960250257 ,1
8055960250288 ,1
8055960250301 ,2
8055960250318 ,2
8055960250325 ,1
8055960250332 ,2
8055960250356 ,2
8055960250363 ,2
8055960250370 ,1
8055960250387 ,4
8055960250394 ,3
8055960250400 ,1
8055960250417 ,2
8055960250424 ,1
8055960250431 ,1
8055960250486 ,6
8055960250509 ,1
8055960250523 ,6
8055960250530 ,8
8055960250547 ,3
8055960250554 ,5
8055960250561 ,5
8055960250578 ,7
8055960250585 ,5
8055960250592 ,5
8055960250608 ,5
8055960250615 ,5
8055960250622 ,5
8055960250639 ,5
8055960250646 ,5
8055960250653 ,5
8055960250677 ,5
8055960250790 ,1
8055960250806 ,4
8055960250813 ,1
8055960250820 ,1
8055960250844 ,4
8055960250875 ,4
8055960250899 ,5
8055960250912 ,2
8055960250943 ,4
8055960250950 ,5
8055960251247 ,5
8055960251261 ,5
8055960251285 ,1
8055960251292 ,5
8055960251315 ,5
8055960251322 ,5
8055960251377 ,5
8055960251391 ,5
8055960251407 ,10
8055960251445 ,10
8055960251452 ,5
8055960251568 ,5
8055960251575 ,5
8055960251612 ,5
8055960251629 ,3
8055960251674 ,5
8055960251773 ,5
8055960254194 ,4
8055960254217 ,2
8055960254293 ,0
8055960254309 ,0
8055960254330 ,0
8055960254354 ,4
8055960254392 ,1
8055960254422 ,5
8055960254439 ,5
8055960254446 ,5
8055960254453 ,5
8055960254460 ,5
8055960254484 ,5
8055960254491 ,5
8055960254507 ,5
8055960254514 ,5
8055960254521 ,5
8055960254538 ,2
8055960254545 ,4
8055960254576 ,2
8055960254606 ,3
8055960254613 ,1
8055960254620 ,2
8055960254644 ,0
8055960254668 ,1
8055960254682 ,3
8055960254774 ,1
8055960254781 ,7
8055960256358 ,5
8055960256396 ,4
8055960256402 ,2
8055960256426 ,5
8055960257201 ,1
8055960257300 ,3
8055960257348 ,5
8055960257379 ,5
8055960257386 ,6
8055960257393 ,5
8055960257409 ,6
8055960257416 ,8
8055960257423 ,5
8055960257430 ,5
8055960257447 ,5
8055960257454 ,5
8055960257461 ,5
8055960257478 ,5
8055960257485 ,5
8055960257492 ,4
8055960257508 ,5
8055960257515 ,6
8055960257522 ,5
8055960257539 ,5
8055960257546 ,5
8055960257782 ,5
8055960257829 ,5
8055960257843 ,5
8055960257867 ,5
8055960257904 ,4
8055960257928 ,5
8055960257959 ,5
8055960258031 ,5
8055960258048 ,5
8055960258185 ,1
8055960258239 ,2
8055960258505 ,2
8055960258529 ,2
8055960258536 ,2
8055960258543 ,2
8055960258550 ,2
8055960258598 ,5
8055960259427 ,1
8055960259458 ,5
8055960259526 ,4
8055960259533 ,5
8055960259540 ,5
8055960259557 ,5
8055960259571 ,5
8055960259632 ,5
8055960259649 ,4
8055960259663 ,5
8055960259670 ,5
8055960259700 ,1
8055960259717 ,2
8055960259793 ,3
8055960259823 ,1
8055960259861 ,1
8055960259953 ,5
8055960259977 ,5
8055960259984 ,5
8058093270208 ,5
8058093270215 ,4
8058093271991 ,0
8058093272653 ,15
8058093272660 ,0
8058093272677 ,1
8058093272868 ,1
8058093273162 ,0
8058093273346 ,2
8058773270733 ,5
8058773270818 ,2
8058773270825 ,5
8058773270863 ,5
8058773270870 ,5
8058773270900 ,2
8058773270917 ,5
8058773270962 ,5
8058773271624 ,5
8058773271631 ,5
8058773271648 ,5
8058773271655 ,5
8058773271730 ,5
8058773271747 ,5
8058773271754 ,5
8058773271761 ,5
8058773272003 ,7
8058773272010 ,5
8058773272027 ,5
8058773272034 ,5
8058773272041 ,5
8058773272058 ,6
8058773272065 ,5
8058773272072 ,5
8058773272218 ,5
8058773272225 ,5
8058773272232 ,5
8058773272249 ,5
8058773272256 ,5
8058773272263 ,5
8058773272270 ,5
8058773272287 ,5
8058773272300 ,5
8058773272317 ,5
8058773272324 ,5
8058773272331 ,5
8058773272348 ,5
8058773272355 ,5
8058773272362 ,5
8058773272379 ,5
8058773272386 ,5
8058773272393 ,5
8058773272409 ,5
8058773272423 ,5
8058773272454 ,4
8058773273697 ,5
8058773273703 ,5
8058773273710 ,5
8058773273727 ,5
8058773273741 ,5
8058773273758 ,5
8058773273789 ,5
8058773273819 ,5
8058773274229 ,5
8058773274236 ,5
8058773274243 ,5
8058773274250 ,5
8058773274267 ,5
8058773274274 ,5
8058773274281 ,5
8058773274298 ,5
8058773274304 ,5
8058773274311 ,5
8058773274328 ,5
8058773274335 ,5
8058773274342 ,5
8058773274359 ,5
8058773274366 ,5
8058773274373 ,5
8058773274380 ,5
8058773274397 ,5
8058773274403 ,5
8058773274410 ,5
8058773274427 ,5
8058773274441 ,5
8058773274465 ,5
8058773274489 ,5
8058773274519 ,1
8058773274618 ,0
8058773274625 ,0
8058773274816 ,0
8058773274823 ,1
8058773274830 ,1
8058773274915 ,1
8058773274922 ,1
8058773274946 ,1
8058773274984 ,0
8058773274991 ,0
8058773275004 ,1
8058773275011 ,0
8058773275028 ,0
8058773275035 ,1
8058773275134 ,1
8058773275141 ,1
8058773275158 ,1
8058773275165 ,1
8058773275172 ,1
8058773275189 ,1
8058773275196 ,1
8058773275202 ,1
8058773275219 ,1
8058773275226 ,2
8058773275233 ,1
8058773275240 ,1
8058773275257 ,1
8058773275264 ,1
8058773275271 ,1
8058773275288 ,1
8058773275295 ,1
8058773275301 ,1
8058773275318 ,1
8058773275325 ,1
8058773275332 ,1
8058773275349 ,1
8058773275356 ,1
8058773275363 ,1
8058773275479 ,0
8058773275486 ,0
8058773275493 ,0
8058773275509 ,0
8058773275516 ,0
8058773275523 ,0
8058773275530 ,0
8058773275547 ,0
8058773275684 ,0
8058773275691 ,0
8058773275707 ,0
8058773275714 ,0
8058773275721 ,1
8058773275776 ,0
8058773275783 ,0
8058773275790 ,0
8058773275806 ,1
8058773276155 ,0
8058773276162 ,0
8058773276179 ,0
8058773276186 ,0
8058773276209 ,0
8058773276384 ,0
8058773276445 ,0
8058773276483 ,0
8058773276490 ,0
8058773276520 ,0
8058773276537 ,0
8058773276605 ,1
8058773276612 ,1
8058773276629 ,0
8058773276636 ,1
8058773276643 ,1
8058773276650 ,1
8058773276667 ,1
8058773276674 ,1
8058773276681 ,1
8058773276698 ,1
8058773276704 ,1
8058773276711 ,1
8058773276728 ,1
8058773276735 ,1
8058773276742 ,1
8058773277107 ,0
8058773277121 ,0
8058773277138 ,0
8058773277145 ,0
8058773277176 ,0
8058773277336 ,0
8058773277343 ,0
8058773277350 ,0
8058773277381 ,0
8058773277398 ,1
8058773277404 ,1
8058773277466 ,0
8058773277473 ,0
8058773277503 ,0
8058773277572 ,0
8058773277589 ,0
8058773277657 ,0
8058773277671 ,0
8058773277718 ,0
8058773277763 ,0
8058773277879 ,0
8058773278036 ,1
8058773278050 ,1
8058773278067 ,0
818628021853 ,0
829274512312 ,1
8411514803643 ,0
8411514805234 ,8
8411514805302 ,6
8414580000169 ,24
8414580000855 ,138
8414580001715 ,13
8414580004655 ,48
8414580004686 ,58
8414580004693 ,10
8414580005348 ,0
8414580005379 ,0
8414580008967 ,12
8429886000300 ,0
8429886000317 ,0
8429886000324 ,4
8429886000447 ,1
8429886000461 ,0
8429886000607 ,0
8429886000676 ,3
8429886000720 ,0
8429886001000 ,0
8429886001017 ,0
8429886001284 ,3
8429886001529 ,5
8429886001567 ,0
8429886002106 ,0
8429886002229 ,2
8429886002502 ,0
8429886004636 ,0
8429886008191 ,0
8429886008290 ,0
8429886008313 ,0
8429886008344 ,0
8429886008351 ,0
8429886008375 ,0
8429886008399 ,0
8429886008405 ,1
8429886008801 ,0
8429886008818 ,0
8429886008900 ,0
8429886019531 ,0
8429886019562 ,0
8429886019579 ,0
8429886019586 ,1
8429886019609 ,0
8429886020100 ,0
8429886020216 ,0
8429886020230 ,1
8429886020285 ,0
8429886020292 ,0
8429886020490 ,2
8429886020513 ,0
8429886020520 ,0
8429886020605 ,0
8429886020643 ,0
8429886020681 ,0
8429886021701 ,0
8429886021718 ,1
8429886021954 ,0
8429886021961 ,0
8429886021978 ,1
8429886022463 ,0
8429886022517 ,1
8429886022524 ,0
8429886022531 ,0
8429886022579 ,0
8429886022593 ,1
8429886022609 ,0
8429886022616 ,3
8429886022623 ,4
8429886022937 ,0
8429886022944 ,0
8429886022951 ,1
8429886023385 ,1
8429886023408 ,3
8429886023415 ,0
8429886024467 ,18
8429886024474 ,7
8429886024603 ,2
8429886024627 ,2
8429886024672 ,0
8429886024689 ,0
